"","survey","station","lat","long","species","date","hour"
"2016","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","5/03/14","2:34"
"2017","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","8/03/14","6:25"
"2019","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","10/03/14","15:21"
"2022","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","11/03/14","3:49"
"2025","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","12/03/14","14:39"
"2026","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","12/03/14","5:00"
"2029","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","15/03/14","7:51"
"2031","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","16/03/14","14:15"
"2033","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","17/03/14","17:08"
"2035","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","20/03/14","12:45"
"2040","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","25/03/14","6:52"
"2041","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","25/03/14","7:39"
"2043","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","27/03/14","7:03"
"2045","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","28/03/14","11:32"
"2049","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","29/03/14","15:38"
"2050","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","30/03/14","17:20"
"2057","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","3/04/14","6:12"
"2061","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","6/04/14","17:43"
"2062","RDSA2014","RDSAex10",-2.47602,-64.59741,"agouti","8/04/14","15:51"
"2072","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","21/02/14","9:52"
"2074","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","22/02/14","15:05"
"2075","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","23/02/14","10:34"
"2082","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","25/02/14","12:06"
"2083","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","26/02/14","13:05"
"2086","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","28/02/14","9:12"
"2088","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","1/03/14","9:58"
"2089","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","1/03/14","1:25"
"2090","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","2/03/14","13:13"
"2096","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","7/03/14","4:43"
"2098","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","9/03/14","6:53"
"2105","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","13/03/14","8:41"
"2108","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","17/03/14","12:04"
"2110","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","23/03/14","13:17"
"2117","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","28/03/14","12:39"
"2125","RDSA2014","RDSAex11",-2.52329,-64.59693,"agouti","9/04/14","9:58"
"2143","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","28/02/14","15:02"
"2147","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","1/03/14","7:09"
"2151","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","3/03/14","14:41"
"2155","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","6/03/14","6:52"
"2156","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","6/03/14","15:37"
"2158","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","9/03/14","6:37"
"2159","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","9/03/14","14:08"
"2160","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","9/03/14","17:44"
"2163","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","12/03/14","13:34"
"2164","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","13/03/14","11:44"
"2167","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","15/03/14","7:32"
"2168","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","15/03/14","12:03"
"2169","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","15/03/14","14:12"
"2171","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","16/03/14","10:33"
"2172","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","16/03/14","11:01"
"2173","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","16/03/14","12:32"
"2174","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","17/03/14","12:16"
"2175","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","20/03/14","13:46"
"2176","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","21/03/14","9:12"
"2182","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","26/03/14","11:44"
"2183","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","27/03/14","9:16"
"2186","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","28/03/14","8:36"
"2188","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","28/03/14","15:49"
"2190","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","29/03/14","8:02"
"2195","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","30/03/14","10:12"
"2196","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","30/03/14","12:10"
"2197","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","30/03/14","14:37"
"2201","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","31/03/14","9:23"
"2202","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","31/03/14","14:02"
"2203","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","31/03/14","16:06"
"2206","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","1/04/14","8:16"
"2207","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","1/04/14","8:20"
"2209","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","2/04/14","9:22"
"2210","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","2/04/14","13:49"
"2215","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","3/04/14","8:11"
"2216","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","3/04/14","15:00"
"2218","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","3/04/14","17:00"
"2223","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","4/04/14","7:07"
"2224","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","4/04/14","13:29"
"2225","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","4/04/14","15:42"
"2229","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","5/04/14","13:29"
"2230","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","5/04/14","14:57"
"2233","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","6/04/14","9:07"
"2235","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","7/04/14","7:32"
"2236","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","7/04/14","14:21"
"2240","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","8/04/14","7:35"
"2243","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","9/04/14","8:29"
"2244","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","9/04/14","14:28"
"2245","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","9/04/14","15:12"
"2246","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","9/04/14","16:30"
"2249","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","10/04/14","8:50"
"2253","RDSA2014","RDSAex12",-2.44707,-64.61614,"agouti","11/04/14","1:34"
"2254","RDSA2014","RDSAex13",-2.4422,-64.5852,"agouti","11/02/14","16:33"
"2258","RDSA2014","RDSAex13",-2.4422,-64.5852,"agouti","14/02/14","11:29"
"2259","RDSA2014","RDSAex13",-2.4422,-64.5852,"agouti","15/02/14","7:24"
"2260","RDSA2014","RDSAex13",-2.4422,-64.5852,"agouti","15/02/14","11:37"
"2268","RDSA2014","RDSAex13",-2.4422,-64.5852,"agouti","5/04/14","10:47"
"2270","RDSA2014","RDSAex13",-2.4422,-64.5852,"agouti","9/04/14","9:09"
"2272","RDSA2014","RDSAex13",-2.4422,-64.5852,"agouti","9/04/14","16:23"
"2274","RDSA2014","RDSAex14",-2.45762,-64.5695,"agouti","15/02/14","12:24"
"2278","RDSA2014","RDSAex14",-2.45762,-64.5695,"agouti","2/03/14","17:52"
"2283","RDSA2014","RDSAex14",-2.45762,-64.5695,"agouti","10/03/14","16:49"
"2293","RDSA2014","RDSAex14",-2.45762,-64.5695,"agouti","1/04/14","11:50"
"2294","RDSA2014","RDSAex14",-2.45762,-64.5695,"agouti","5/04/14","15:05"
"2296","RDSA2014","RDSAex14",-2.45762,-64.5695,"agouti","8/04/14","9:26"
"2298","RDSA2014","RDSAex14",-2.45762,-64.5695,"agouti","9/04/14","8:10"
"2302","RDSA2014","RDSAex2",-2.44058,-64.65104,"agouti","22/01/14","10:47"
"2305","RDSA2014","RDSAex2",-2.44058,-64.65104,"agouti","3/02/14","5:59"
"2309","RDSA2014","RDSAex3",-2.46171,-64.65413,"agouti","17/01/14","3:25"
"2313","RDSA2014","RDSAex3",-2.46171,-64.65413,"agouti","29/01/14","8:19"
"2318","RDSA2014","RDSAex3",-2.46171,-64.65413,"agouti","5/02/14","7:31"
"2325","RDSA2014","RDSAex4",-2.44193,-64.68665,"agouti","3/02/14","15:05"
"2339","RDSA2014","RDSAex6",-2.50436,-64.62861,"agouti","17/01/14","18:16"
"2341","RDSA2014","RDSAex6",-2.50436,-64.62861,"agouti","19/01/14","10:41"
"2347","RDSA2014","RDSAex6",-2.50436,-64.62861,"agouti","31/01/14","9:49"
"2349","RDSA2014","RDSAex6",-2.50436,-64.62861,"agouti","2/02/14","13:30"
"2357","RDSA2014","RDSAex7",-2.51202,-64.64535,"agouti","20/01/14","6:32"
"2370","RDSA2014","RDSAex8",-2.5061,-64.57435,"agouti","17/02/14","9:57"
"2377","RDSA2014","RDSAex8",-2.5061,-64.57435,"agouti","6/03/14","10:00"
"2383","RDSA2014","RDSAex8",-2.5061,-64.57435,"agouti","15/03/14","10:26"
"2403","RDSA2014","RDSAex9",-2.45737,-64.59876,"agouti","21/03/14","13:43"
"2406","RDSA2014","RDSAex9",-2.45737,-64.59876,"agouti","1/04/14","6:47"
