"Species","Survey.Name","Individuals","Independent","Site","Trail","Camera.Name","Paired","Latitude","Longitude","X","Y","Elevation","Elevation.Num","Habitat","Season","Camera.Start.Date","Camera.End.Date","Date","Time","Hour","Minute","Time.In.Radians","Daytime","Image.ID","Common"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",8,NA,9.1259568,-83.0589581,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2022-01-15","2022-02-19",2022-01-22,"02:19:45",NA,NA,NA,NA,"01220041.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-09,"20:38:37",NA,NA,NA,NA,"01090387.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-09,"20:38:38",NA,NA,NA,NA,"01090388.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-09,"20:38:38",NA,NA,NA,NA,"01090389.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-09,"20:38:39",NA,NA,NA,NA,"01090390.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-09,"20:38:40",NA,NA,NA,NA,"01090391.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-09,"20:38:40",NA,NA,NA,NA,"01090392.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"02:36:54",NA,NA,NA,NA,"01270659.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-30,"13:33:47",NA,NA,NA,NA,"01300551.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-30,"13:33:48",NA,NA,NA,NA,"01300552.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-30,"13:33:48",NA,NA,NA,NA,"01300553.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"02:36:47",NA,NA,NA,NA,"01270649.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-07-19","2021-12-13",2021-11-20,"09:22:03",NA,NA,NA,NA,"11200642.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-02,"13:00:42",NA,NA,NA,NA,"02020629.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-02,"13:00:44",NA,NA,NA,NA,"02020631.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-02,"13:00:45",NA,NA,NA,NA,"02020633.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-02,"13:00:47",NA,NA,NA,NA,"02020635.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-02,"13:00:49",NA,NA,NA,NA,"02020637.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-02,"13:00:50",NA,NA,NA,NA,"02020639.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"01:01:19",NA,NA,NA,NA,"01270631.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"01:01:23",NA,NA,NA,NA,"01270632.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"01:01:24",NA,NA,NA,NA,"01270633.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"01:01:26",NA,NA,NA,NA,"01270634.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"02:36:46",NA,NA,NA,NA,"01270648.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",9,NA,9.2148569,-83.0723915,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-03",2022-01-03,"03:14:42",NA,NA,NA,NA,"01030240.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"02:36:48",NA,NA,NA,NA,"01270650.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"02:36:48",NA,NA,NA,NA,"01270651.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"02:36:49",NA,NA,NA,NA,"01270652.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"02:36:50",NA,NA,NA,NA,"01270653.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"02:36:50",NA,NA,NA,NA,"01270654.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2021-12-28,"18:17:35",NA,NA,NA,NA,"12280117.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"01:01:37",NA,NA,NA,NA,"01270643.JPG","Baird's Tapir"
