Srvy_Nm,Species,Common,Site,Trail,Camr_Nm,Paired,Latitud,Longitd,X,Y,UTM zone,Cmr_S_D,Cmr_E_D,Date,Time
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093A,No,5.71762246,101.5516885,782628,632617,,1/18/11,4/1/11,2/11/11,8:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093A,No,5.71762246,101.5516885,782628,632617,,1/18/11,4/1/11,2/20/11,7:24
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093A,No,5.71762246,101.5516885,782628,632617,,1/18/11,4/1/11,1/19/11,7:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093B,No,5.71911209,101.5631041,783893,632788,,10/17/10,1/18/11,12/4/10,2:04
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB093B,No,5.71911209,101.5631041,783893,632788,,10/17/10,1/18/11,12/4/10,3:04
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB094A,No,5.71756043,101.5739202,785092,632622,,1/22/11,4/15/11,4/10/11,6:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB095A,No,5.7213581,101.5962365,787564,633053,,10/20/10,11/28/10,10/24/10,7:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB095A,No,5.7213581,101.5962365,787564,633053,,10/20/10,11/28/10,11/23/10,19:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB095D,No,5.71117602,101.5991132,787888,631928,,1/21/11,4/16/11,4/14/11,23:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB101A,No,5.69700038,101.4879955,775579,630305,,10/20/10,1/20/11,10/28/10,6:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB101B,No,5.6990376,101.490927,775903,630532,,1/20/11,4/17/11,4/13/11,6:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB104C,No,5.68629358,101.5410979,781470,629146,,10/14/10,1/15/11,10/30/10,15:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB105A,No,5.69731847,101.5592375,783475,630374,,10/14/10,1/15/11,11/27/10,15:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB105B,No,5.69674406,101.5635753,783956,630313,,1/15/11,4/10/11,2/15/11,19:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB107A,No,5.70033461,101.5967605,787632,630727,,1/24/11,4/18/11,2/12/11,7:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB118C,No,5.67424896,101.5783906,785609,627831,,10/22/10,1/24/11,1/19/11,0:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB119A,No,5.68436072,101.5946832,787410,628958,,1/24/11,4/18/11,2/19/11,5:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB006C,Yes,5.83367879,101.5044575,777337,645435,,8/13/10,11/16/10,11/21/10,23:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB006C,Yes,5.83367879,101.5044575,777337,645435,,11/16/10,11/21/10,11/21/10,23:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB006C,Yes,5.83367879,101.5044575,777337,645435,,2/16/11,3/19/11,11/21/10,23:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/10,11/17/10,12/19/10,15:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/10,11/17/10,2/27/11,4:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/10,11/17/10,12/12/10,4:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/10,11/17/10,11/23/10,23:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/10,11/17/10,10/27/10,1:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,8/15/10,11/17/10,11/14/10,16:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/10,2/18/11,12/19/10,15:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/10,2/18/11,2/27/11,4:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/10,2/18/11,12/12/10,4:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/10,2/18/11,11/23/10,23:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/10,2/18/11,10/27/10,1:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,11/17/10,2/18/11,11/14/10,16:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/11,3/31/11,12/19/10,15:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/11,3/31/11,2/27/11,4:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/11,3/31/11,12/12/10,4:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/11,3/31/11,11/23/10,23:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/11,3/31/11,10/27/10,1:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB009C,Yes,5.8354229,101.5525387,782664,645652,,2/18/11,3/31/11,11/14/10,16:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/10,11/19/10,2/3/11,1:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/10,11/19/10,11/29/10,19:00
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/10,11/19/10,1/8/11,17:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/10,11/19/10,12/6/10,6:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,8/15/10,11/19/10,12/11/10,6:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/10,2/18/11,2/3/11,1:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/10,2/18/11,11/29/10,19:00
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/10,2/18/11,1/8/11,17:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/10,2/18/11,12/6/10,6:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,11/19/10,2/18/11,12/11/10,6:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/11,3/31/11,2/3/11,1:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/11,3/31/11,11/29/10,19:00
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/11,3/31/11,1/8/11,17:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/11,3/31/11,12/6/10,6:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB010C,Yes,5.83181818,101.5740774,785052,645264,,2/18/11,3/31/11,12/11/10,6:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB013B,Yes,5.82165252,101.4208421,768078,644064,,8/10/10,11/21/10,12/28/10,3:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB013B,Yes,5.82165252,101.4208421,768078,644064,,11/21/10,2/21/11,12/28/10,3:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB013B,Yes,5.82165252,101.4208421,768078,644064,,2/21/11,4/21/11,12/28/10,3:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,8/20/10,10/5/10,3/4/11,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,8/20/10,10/5/10,10/20/10,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,10/5/10,11/19/10,3/4/11,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,10/5/10,11/19/10,10/20/10,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,11/19/10,1/1/11,3/4/11,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,11/19/10,1/1/11,10/20/10,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,1/1/11,2/17/11,3/4/11,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,1/1/11,2/17/11,10/20/10,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,2/17/11,3/31/11,3/4/11,2:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB021C,Yes,5.82124197,101.555837,783036,644085,,2/17/11,3/31/11,10/20/10,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB029D,Yes,5.80038151,101.4928892,776071,641746,,9/28/10,1/2/11,9/30/10,21:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB029D,Yes,5.80038151,101.4928892,776071,641746,,9/28/10,1/2/11,10/12/10,20:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB029D,Yes,5.80038151,101.4928892,776071,641746,,1/2/11,3/29/11,9/30/10,21:31
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB029D,Yes,5.80038151,101.4928892,776071,641746,,1/2/11,3/29/11,10/12/10,20:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,8/12/10,9/24/10,9/2/10,21:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,8/12/10,9/24/10,9/13/10,22:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,8/12/10,9/24/10,9/16/10,5:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,8/12/10,9/24/10,1/16/11,20:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,9/24/10,1/4/11,9/2/10,21:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,9/24/10,1/4/11,9/13/10,22:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,9/24/10,1/4/11,9/16/10,5:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,9/24/10,1/4/11,1/16/11,20:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,1/4/11,3/30/11,9/2/10,21:20
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,1/4/11,3/30/11,9/13/10,22:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,1/4/11,3/30/11,9/16/10,5:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB040C,Yes,5.77990352,101.466649,773173,639467,,1/4/11,3/30/11,1/16/11,20:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB042A,Yes,5.78509954,101.5051743,777440,640061,,8/13/10,9/18/10,9/18/10,3:39
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB042A,Yes,5.78509954,101.5051743,777440,640061,,9/28/10,12/25/10,9/18/10,3:39
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB042A,Yes,5.78509954,101.5051743,777440,640061,,12/25/10,3/22/11,9/18/10,3:39
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,8/19/10,9/24/10,9/22/10,6:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,8/19/10,9/24/10,8/27/10,0:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,9/24/10,12/22/10,9/22/10,6:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,9/24/10,12/22/10,8/27/10,0:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,12/22/10,3/19/11,9/22/10,6:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB045B,Yes,5.79226959,101.5613554,783662,640882,,12/22/10,3/19/11,8/27/10,0:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB047D,Yes,5.78438951,101.6038493,788376,640031,,8/17/10,10/3/10,11/20/10,0:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB047D,Yes,5.78438951,101.6038493,788376,640031,,10/3/10,12/30/10,11/20/10,0:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB047D,Yes,5.78438951,101.6038493,788376,640031,,12/30/10,3/29/11,11/20/10,0:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,10/1/10,12/27/10,10/19/10,21:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,10/1/10,12/27/10,2/20/11,21:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,10/1/10,12/27/10,3/5/11,4:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,12/27/10,3/27/11,10/19/10,21:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,12/27/10,3/27/11,2/20/11,21:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB058D,Yes,5.76501801,101.5816904,785930,637877,,12/27/10,3/27/11,3/5/11,4:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/10,9/30/10,10/30/10,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/10,9/30/10,1/12/11,7:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/10,9/30/10,10/20/10,6:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/10,9/30/10,10/15/10,23:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/10,9/30/10,10/12/10,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/10,9/30/10,10/18/10,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/10,9/30/10,3/17/11,22:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,8/17/10,9/30/10,10/24/10,7:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/10,12/27/10,10/30/10,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/10,12/27/10,1/12/11,7:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/10,12/27/10,10/20/10,6:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/10,12/27/10,10/15/10,23:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/10,12/27/10,10/12/10,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/10,12/27/10,10/18/10,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/10,12/27/10,3/17/11,22:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,9/30/10,12/27/10,10/24/10,7:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/10,3/25/11,10/30/10,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/10,3/25/11,1/12/11,7:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/10,3/25/11,10/20/10,6:45
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/10,3/25/11,10/15/10,23:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/10,3/25/11,10/12/10,23:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/10,3/25/11,10/18/10,23:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/10,3/25/11,3/17/11,22:40
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,TB060D,Yes,5.76404638,101.6176125,789911,637787,,12/27/10,3/25/11,10/24/10,7:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,8/11/10,10/7/10,10/10/10,22:32
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,8/11/10,10/7/10,10/26/10,2:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,8/11/10,10/7/10,8/30/10,7:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,TB062A,Yes,5.75738813,101.4317233,769314,636959,,8/11/10,10/7/10,11/26/10,5:36
